"Spot","Spot_alt","10m_Gel1_IS","10m_Gel1_Total (Cy3)","10m_Gel1_Carbonyl (Cy5)","10m_Gel2_IS","10m_Gel2_Total (Cy3)","10m_Gel2_Carbonyl (Cy5)","10m_Gel3_IS","10m_Gel3_Total (Cy3)","10m_Gel3_Carbonyl (Cy5)","10m_Gel4_IS","10m_Gel4_Total (Cy3)","10m_Gel4_Carbonyl (Cy5)","30m_Gel1_IS","30m_Gel1_Total (Cy3)","30m_Gel1_Carbonyl (Cy5)","30m_Gel2_IS","30m_Gel2_Total (Cy3)","30m_Gel2_Carbonyl (Cy5)","30m_Gel3_IS","30m_Gel3_Total (Cy3)","30m_Gel3_Carbonyl (Cy5)","30m_Gel4_IS","30m_Gel4_Total (Cy3)","30m_Gel4_Carbonyl (Cy5)","75m_Gel1_IS","75m_Gel1_Total (Cy3)","75m_Gel1_Carbonyl (Cy5)","75m_Gel2_IS","75m_Gel2_Total (Cy3)","75m_Gel2_Carbonyl (Cy5)","75m_Gel3_IS","75m_Gel3_Total (Cy3)","75m_Gel3_Carbonyl (Cy5)","75m_Gel4_IS","75m_Gel4_Total (Cy3)","75m_Gel4_Carbonyl (Cy5)"
871,300,4443749.66931077,415715.941520612,227549.684784289,5948086.74112182,518120.883411115,358582.862178022,3905394.31239374,344295.899428637,250840.800115141,4130660.69972388,421958.503464603,227296.174275421,5168607.11629201,1389768.193921,700058.48986442,5273223.4631598,1251278.70650136,581025.243203225,4977041.1097523,1232095.94575065,596453.887952331,4715085.83054828,1167493.96273342,515557.044549265,7182007.49378898,4206961.69833409,1804414.95528339,8125431.47839876,4272969.91230237,1746171.74002101,6322382.61838939,3502408.79040533,2008279.04498155,7076568.0060274,4021171.75090645,1584243.35704306
865,301,3218776.68431615,256684.15670541,113165.761053878,3260444.47438488,225718.474519478,104109.189498893,4410099.57586936,342199.375403978,165814.713358902,2526944.5412206,235095.645693309,81880.9654650399,2695285.20778775,641119.282845937,212192.201325429,3334850.72095678,651913.985590525,250108.058288307,4846050.51406345,1008144.88394818,440161.307725762,4657421.64981066,974333.980941373,285293.174945162,5752601.12637556,3004118.52498785,950293.521077455,4665798.22772421,2120046.25269485,549061.780809997,3661037.39925097,1788982.24510617,461132.129210355,2779757.38279629,1557151.66769026,502966.350712977
859,302,246330.306656895,23685.4612964402,196091.974153325,262668.775663802,20748.8808750558,221477.153720176,202676.230785268,19741.1563628253,146584.111240391,178253.874849078,21428.3590093359,235686.953921634,382482.728179781,107915.839450096,505064.669978431,352503.725148244,81199.8879081621,507647.297631877,278467.973884532,73996.8592535466,498935.987496883,251286.384743081,64705.9467906121,380725.172569397,376103.972345923,227069.400425493,1091595.88729874,786443.829387437,379495.102609195,2635750.14676448,450769.286658975,251311.352868105,1432449.01771319,344904.51034921,203856.044806455,1067766.53489684
864,303,4261281.6194674,406716.096916256,1352533.95707856,4441783.86616188,349339.877349921,1332844.27091372,3430773.20993469,307177.741615208,1129593.6709897,3499823.52824018,353031.64809478,1230106.92708477,2703660.42025931,778957.562459105,2501925.48064591,4818564.69966327,1038785.15949266,3595764.3593537,6711326.38521286,1659879.88513336,5947560.57488156,4624192.73117518,1146213.43582797,3288937.50563622,5442959.47495531,3249920.56130137,11019263.8225658,5901698.8470824,2873854.06516041,10056822.1298793,4623319.56543582,2594694.62294378,8098675.54052275,3857489.28444752,2232452.16053048,7100126.48799646
857,304,258112.301040763,22637.6784798953,112248.248242342,191516.594691289,14248.4758802641,107069.701792134,304572.286565067,25454.9492207362,95996.5141035658,157354.039233339,17369.2611830627,72190.1053785749,209252.866596446,54597.0326489781,205962.421327471,183933.662583441,44230.7955506286,174242.568516332,199618.47072425,52708.6745058259,240702.285548888,221396.83086215,55946.6538609014,197267.433675906,260886.240356213,147458.214019852,623726.946524763,134203.166758663,74200.3746273237,349494.649521079,223992.524200149,124199.176062607,543462.804105431,252308.545085139,144653.675141192,534077.528665755
852,305,1638513.73088521,147395.387716314,196756.070080712,1912657.64474841,158800.800967067,230225.192155758,1293460.89944543,108670.087308235,159473.368837523,1349077.7880916,132909.390477232,202047.846417155,1769201.39401826,462561.18352988,579002.530534022,1715494.58140731,385944.385314963,495868.646244325,1688219.59950891,402024.075232094,486500.98273122,1735491.63025274,418303.183382148,487745.417900976,2879118.94089522,1593433.87290704,2195731.08913627,3568974.89714506,1711231.64386153,2333170.92878631,1728864.35780964,909613.671339468,1192584.61192882,2210611.50789738,1214623.11354824,1372512.18602453
860,306,3693408.35059695,324299.824528457,4012764.04427863,3775033.81458716,283960.853165661,4091121.35793839,5239167.71922147,436820.081906606,4111991.84673847,3846848.45795328,364261.334274759,4460401.24489764,4842450.91785817,1269523.08769407,16203451.2716527,4911004.74217882,1018352.00445871,13888037.7110515,4570864.7712584,1092350.76352139,14216951.0621059,5676271.98978373,1290533.07240048,17102961.7845794,7274993.69570028,4247586.02716124,48110682.5427936,5494921.27086358,2673564.05699785,34597235.9227881,4302477.35035682,2265693.38406995,31658489.5635048,3522681.40133426,1958858.95747426,24847717.4026715
861,307,328457.882076568,30617.740268578,65148.9559084696,276488.975126667,22173.6695010791,102787.017878038,465898.437522502,38240.4930445219,101360.072667238,284224.299690606,27435.631107107,95417.4069792355,266506.590093947,76658.4490730688,134931.903672528,291355.239048944,65185.7374594061,161048.092808674,354246.703432158,90255.6217989761,118081.559195619,280643.454859609,68536.2597303538,104032.6546404,433759.963831199,255092.062215915,298460.820415436,430423.445379255,223164.177708799,289956.340593254,457821.295564078,254033.253879791,446178.540543794,294609.083241062,173551.237676081,231193.638120585
900,308,1862701.38406139,164845.990687333,337802.113578266,2256045.88036922,170756.11204164,497982.503695991,1651169.85428957,141349.345872526,336065.336537911,1628453.25206224,161839.342065009,328935.304718911,1526841.31126758,393231.194031802,813941.863216158,2086703.80909541,449693.084776638,866416.126962104,1908842.83050527,464909.929062841,667964.546606598,2504542.67398491,607797.898178895,987656.239483515,2554257.09874655,1410297.19316489,2015845.21344441,2591554.48404997,1325778.04108958,2156819.25849979,2812747.08157699,1491729.43269157,2431099.49852897,1835526.78611881,1031264.29355982,1799031.60615852
873,309,263694.717974856,23083.6487834718,204198.247224714,172459.610395103,20177.486543161,171651.249445048,240048.911750895,21472.3723524264,142255.294745898,218366.939317424,21216.5299070726,168746.114935956,258319.795202957,71237.4635494385,350588.23954777,209253.821658417,54509.3932916727,266461.227002257,267521.250133076,69188.4130989486,331215.062520253,299995.983288157,67533.7563927305,337754.259334319,328517.962315013,209360.260424884,867977.461368611,242417.858364881,136763.196991328,675679.323717255,370484.668477637,199145.035392348,920372.084569974,278852.947725383,143457.872575215,683746.333841505
880,310,402331.541852467,45807.3992600925,128135.616508711,357480.002732133,38791.8890755198,130056.137058562,403325.686081157,43003.636249952,86156.6479352987,339620.637966651,39397.5247934146,122987.589850781,368324.624217209,128394.82558356,331423.85366958,322231.274473215,91297.4425449251,203030.104271175,431116.062402841,130114.428808523,181165.995038679,422602.027443902,126148.48770957,258290.607556554,470523.639259539,352818.253471378,594578.08715797,483364.260154976,241996.457005899,401744.499480559,533339.290238126,343389.886291476,554623.502903182,457553.251013478,314359.825661736,506390.561586386
870,311,1731651.28611216,163057.799237259,209497.438551552,1529686.32390644,130419.124682804,174938.312460894,1869751.10585176,171966.385246978,160339.74583207,1191184.00494181,125962.099466814,143813.130363179,1570126.51856569,424804.150498592,416656.253392221,1483696.34694203,351425.24031901,373502.873261236,1804512.509608,458864.923844771,349224.191889512,1743073.77647997,443697.807859453,338684.568551218,2303395.20959273,1358718.48975238,1136032.33282783,1929749.50418116,968417.400054404,912250.736616936,2186698.61109042,1224113.55155992,947457.505551658,1757636.17839687,1017034.20505555,707149.214124173
895,312,4299177.1594651,364743.695843322,560118.915969409,3932863.0469293,304148.459458606,650916.862340214,4076316.41303144,348259.574391731,481931.739434342,4086154.25572928,408082.926287418,677264.186973585,3962561.50669035,964020.172293014,1218775.02361547,3610122.95247189,788570.8094529,1236581.27060934,4036012.33991873,989944.867104448,1209342.46222362,5163377.84901496,1250198.90202973,1477572.62799791,6804181.78391615,3659899.76323707,4602758.89167752,5212383.05765584,2553872.99691372,4076546.71929285,5082481.25535577,2731904.22655699,2986522.61119416,5454893.81827754,2999569.30853775,3393210.43671171
903,313,2022078.5898616,174444.817730989,666298.868106153,3094259.48924387,222407.939955841,869908.497728521,2869179.7397141,242801.671010736,725370.693784042,1964732.5732393,191567.468051364,648873.098166809,2313164.57636413,583592.980081297,1784829.75117017,2458082.8729861,527267.709392891,1776036.47768144,2038895.3081616,491256.57408304,1603003.34670879,3434826.99359012,795291.774038253,2125478.90856446,4780212.20370486,2660657.70435496,8389694.36357033,3673440.3465275,1816497.40140902,6057109.67604758,2924042.63005972,1584833.68203595,5014979.11813155,1946684.45884047,1098262.03536005,3226908.87188947
872,314,1718788.78403413,177115.551934704,146962.717147723,1917017.68516578,181486.790731885,189307.333981574,1899323.1267061,176585.171504621,172383.965636274,1189909.17631859,131215.905419239,143860.378152637,1531959.49721015,444193.150405416,363778.738073627,1734665.51874328,447283.898359791,385670.414294957,2045347.11745775,534943.96400993,417001.955880448,1647268.21842223,439132.832165097,318738.30873128,2066555.85021452,1274314.18810443,830138.901930735,3046937.14095168,1684958.66974797,1319343.01790745,2150100.77938525,1275472.69796643,778400.724474873,2809463.22099208,1632181.97572805,1132349.38098053
885,315,1933737.21476949,173070.259105603,423055.983008983,2148557.29810393,157495.931572693,441876.435911088,2290935.23020585,188709.015205299,588664.915952691,2029617.58096967,198244.951495383,477874.923646644,2117276.97056966,534665.564168884,1162786.36688941,2122071.27592566,463848.722337899,1099484.2108896,2188753.29442271,508991.81809397,1047565.79229926,2501382.98011708,573437.053970229,1293558.86859726,3463919.76328861,1921390.12723208,4108895.37311525,3060765.75147006,1477041.47733405,3451239.77358008,2454325.59567313,1302001.97177598,2922135.54424526,1852798.52576117,1036151.90459067,2291780.84681503
882,316,7180455.84178924,731711.481632239,323190.642087266,7791365.38260978,676243.050613869,369778.811186333,7493421.97948256,659189.355730124,353474.903370916,7277216.89466123,773629.294410641,382871.729565686,7496178.0015953,2195808.85597298,540346.37858665,9494991.44786008,2235017.83759202,714973.5656537,10597206.6647722,2697731.72074018,811059.791364713,12495135.5105137,3071616.72410091,973130.482324269,15066025.3587783,9362130.68491072,2930466.29417925,16058122.8795543,8373327.23727928,2649726.79805744,10136390.6246097,5787575.82759323,2024055.40216141,9342535.50377824,5496338.68473409,2096954.22207727
884,317,318662.70213489,31786.4750307821,233461.635187841,306697.931597439,29246.8468896502,144290.525996017,240421.860630939,24175.9339530871,133512.142265615,192653.246119152,25223.3325142409,196141.18652796,316990.802296927,95415.2177736076,238341.039945735,363153.773841587,83389.3686973949,296920.845583947,374267.63243575,88996.2029508661,433310.287091825,286220.892073891,77366.0583202729,302755.652253021,408913.41555615,261317.906756947,922592.306256268,542796.465046765,259747.300765835,994381.01814628,451568.451045461,288783.045455545,913665.638845073,560927.983238821,337668.187826537,767010.061294277
897,318,182299.037939887,16027.137573125,208704.430330845,169423.107296663,13025.2767408354,213742.68963873,150140.280998436,12485.2389108059,161400.397257586,226767.195982782,19431.0371857777,182085.734123938,237849.306764656,58617.3971919338,575854.634980816,282453.957780057,64117.0750669092,562709.371717632,233922.317632089,52770.4501201241,510142.642778336,184824.408699546,41559.6761135966,484852.757058093,248338.340970322,140796.911609215,1256432.55878579,411692.541516085,200922.987087047,1612887.80773721,280085.12649161,144612.17805039,1406582.3822312,319748.320567806,170461.42780966,1542722.56087854
907,319,1828805.43881479,181275.249163391,184037.669758182,1489933.29553948,143276.014252507,213039.901081766,1423920.69426546,134759.804337744,128162.011824775,1340396.4719502,149116.400250256,177580.696775543,1628953.70113254,476408.857963344,441760.854064251,1896344.11362066,488885.656830113,459393.934595216,1767977.87716903,475513.611102007,389780.007000271,1684450.50921242,453429.887072675,349834.305674031,2594491.58919894,1628991.0243385,1295394.50030213,2620117.90286572,1464573.27644649,1518075.1999293,2273893.00139769,1323103.06191509,1139174.83280952,1567874.96640917,915959.159662763,923198.545843907
919,320,7574326.7416947,655826.174033434,976546.419191421,10095317.1967417,802618.580800498,1237838.10337625,7610022.12580724,634602.704780894,956605.176112735,6642817.79976381,660180.541450743,901129.367195562,8102545.2736469,2048231.57698712,2716078.80876754,8893671.50787909,1951763.291401,2760358.21971499,7744932.72906926,1803549.64967758,2283121.50950901,8514154.27853458,2000811.98514154,2433313.96357912,11301645.9427263,6055208.56061607,8709779.43703606,12619698.7535757,6159430.99031591,9296601.85479401,8295532.9498546,4370220.08547454,6258682.38055703,10245622.7888424,5569234.48609256,7271706.20120872
889,321,129039.55706965,9263.6906589726,135248.101433192,159575.706970585,9070.5051029737,94640.8524704822,121445.728970962,11527.0784310444,94978.832177435,93172.2585203809,9108.9650790278,118011.918092569,114463.732757815,20456.1810894433,101940.717511626,91541.0613706384,15339.8639882879,128109.954218604,123282.630537108,22955.6091035871,135727.218845894,106907.893088177,23816.7262022791,60466.0002346541,127176.565044456,60742.494608568,232025.477906287,35162.1028953201,15500.7879012944,73083.6180496809,86649.156449347,34565.5338397224,226600.335169107,162823.612655481,87016.7347182499,342988.062608413
883,322,1451424.10522473,131953.099001909,351851.589289292,1933134.43222293,167887.991783518,434372.044645651,1161833.59057199,92764.5951938758,338752.386356157,1306054.95937574,125513.104714973,310759.464927153,1530206.42986473,408367.246404332,940249.184100928,1631052.03346033,384162.329307936,877083.735798449,1705916.80426186,401679.016731981,844667.170429409,1654564.63447846,379223.287987678,714812.624370972,2247888.24157495,1308099.12356827,2715173.29805195,3391863.80597702,1730081.51052062,3605629.24026105,2233237.95132519,1186082.152822,2364760.37195855,2338003.55215595,1233362.23304453,2501470.13968488
904,323,152903.586803253,12780.0849431088,56714.6329991535,167548.861848367,10869.1489376523,63949.008236661,151420.436668468,10982.5926172675,65277.7998167476,140892.153299806,13930.1310347097,91561.0033243119,170647.673181962,42083.1356856817,107031.050025994,190122.763782545,36626.3695890789,105005.016200993,217509.749642719,50927.8246318422,127967.903874227,180121.263377151,37459.0574235882,71159.6689349301,275871.684383727,153337.568166343,221281.922178316,53283.7603252171,25299.6400280319,124474.997436597,152877.590714151,76711.9784823956,179579.88182908,147268.919378569,86116.330107854,139804.728938765
899,324,433910.450238073,41417.142440523,327070.460616652,351631.734877018,29424.838256853,348575.67019178,314631.327695933,30588.8038096306,313440.058682216,339099.916287017,42529.0581872635,246261.282648914,335460.514664584,90047.7779580822,550420.121380523,481918.180571797,111186.09723591,708059.468576643,603089.298283359,142239.763801038,711244.676206134,723485.820692749,186432.010756816,1021591.274095,718808.975245427,433750.678462555,2920056.38235673,656204.813143666,379807.079218536,2390909.4640947,499624.158795256,291489.119536493,1768301.82343966,685082.219395907,408318.467810102,2170559.3355331
921,325,1290621.18051071,110097.606911341,503271.963346879,1195337.03268623,93354.632489938,476481.939459648,974159.503521354,77304.4495123488,401450.044851928,1068099.46414728,98699.9640808722,451475.073516065,1129710.40017719,276483.836237612,972298.045816948,1662089.01007425,349617.461856109,1156658.82562486,1379371.29029474,316078.111875397,1251990.33754243,1318803.89259953,299885.916506296,973588.37641954,1547502.74657779,856029.414567302,2909301.30124867,2249681.48278294,1066890.97014012,3553037.68888487,1716301.82966286,907467.114808827,2822522.48103952,1962903.24129248,1056489.69422631,3333086.84279375
