Spot,C_Gel1_IS,C_Gel1_Total (Cy3),C_Gel1_Carbonyl (Cy5),C_Gel2_IS,C_Gel2_Total (Cy3),C_Gel2_Carbonyl (Cy5),C_Gel3_IS,C_Gel3_Total (Cy3),C_Gel3_Carbonyl (Cy5),C_Gel4_IS,C_Gel4_Total (Cy3),C_Gel4_Carbonyl (Cy5),T_Gel1_IS,T_Gel1_Total (Cy3),T_Gel1_Carbonyl (Cy5),T_Gel2_IS,T_Gel2_Total (Cy3),T_Gel2_Carbonyl (Cy5),T_Gel3_IS,T_Gel3_Total (Cy3),T_Gel3_Carbonyl (Cy5),T_Gel4_IS,T_Gel4_Total (Cy3),T_Gel4_Carbonyl (Cy5)
710,12607254.0933893,1053691.85058395,1978656.2938708,17121897.1528708,1170916.83366079,2384475.36235202,13835752.5000734,1072193.55650293,1982102.89896545,13223509.2129135,1188143.97043318,2216358.74568938,10569289.0639657,479066.763420271,1520694.67849591,18302790.3878164,848644.220777101,2537449.2407895,15060463.8323637,369405.727259254,1476065.94074712,15518109.7319083,840042.645650589,2155464.54487277
689,3943852.96140107,332877.02296614,611752.968340591,3499473.20923889,259711.123340847,457626.718045759,2777266.44253508,241704.766301068,449811.406727887,2453184.4871342,246123.91038055,394293.851511226,3519575.29753069,206124.546088045,821741.284433643,4129695.25839262,249487.248266129,939859.145088169,3701103.28973997,112203.031862981,678070.425216977,5772237.79032564,376134.017471186,1169814.60746911
697,4652013.62856983,376128.197246544,946682.704093167,4393764.1824191,322561.552913235,999734.245704681,3563432.52291506,275070.427024245,922120.446434111,3612583.89110227,317329.490069443,816020.089833796,4131804.8658907,285341.390998643,1663864.17444457,4945134.33777731,327646.722649171,1875556.6866888,4905141.35645964,188232.119572455,1665058.77171582,5286353.92438286,402411.512424033,1762910.0829575
707,794823.604865591,69347.2172158568,160956.803642222,1088809.88444094,80363.517992881,172895.832700799,942236.015237744,80512.2310458611,135643.562910515,903548.202443756,90120.11057187,162402.734487403,1043930.88217825,54314.4691214825,154414.008057496,718390.122154214,41338.5229912971,115474.102282659,803840.800010663,23892.9466573,143243.868167835,926049.549867881,59111.5473889772,164926.84861101
695,3975556.21152942,364963.714966339,805162.769433523,3492954.78382351,301542.964453162,700260.881879655,3013884.39050185,277560.360323566,651719.756167496,3106166.3728931,313665.29488193,622179.209236108,3322937.84056717,86719.7227177323,624407.38172345,3448031.46934467,92973.6544115453,546376.746126244,3836656.93931072,58917.3812983474,405458.576852804,5183960.06680394,175689.193317012,716863.719200701
715,6635455.2103097,505421.634528091,730358.594703633,5662570.47426778,381071.0836121,638963.436545852,4337293.6667088,310752.420431286,516380.491603811,5046965.15037724,399836.386796464,614833.867547262,5975735.67469442,442929.671717374,1475424.13379848,7020156.77245101,543213.37348391,1677222.27698532,6519819.20767744,259433.61411173,1292003.95963549,11602568.1270306,908128.266454679,2264622.5913102
735,2001018.00079481,164083.748882775,300674.641733517,2032169.7153047,163535.538518264,328893.432360336,1878953.81958323,149445.079640232,293931.075885429,1697603.99330102,154034.327874227,267922.663063583,1760723.22883317,134000.668615057,221881.972606736,2367114.3076285,185505.984742996,343093.322879931,1714827.72574711,70471.3831958186,205625.818262127,1776365.55762553,139040.740324059,242126.994008171
718,1081542.85273412,78707.353137224,114028.049848571,1083468.85929046,71354.3200074019,152469.953395836,891388.895204663,52733.1657285338,101575.53222972,922760.57693759,71876.839815092,117463.820562201,834615.092556657,52487.3217467504,158852.393755223,1551183.33153949,88853.3431159085,130941.891929303,1375489.1852094,78414.8976004772,222362.384957722,969490.019441521,57837.4483457527,151806.513680538
721,770529.658312176,52199.3293981856,172251.662102387,743597.753727288,50548.0114738543,200612.397783263,823050.511400221,50817.276966102,205672.118347271,813370.710292381,65402.6599305546,196788.379665363,698178.155471199,72509.1144227065,248177.366717356,884964.573336044,86993.507302978,314096.295570622,708921.532727547,32351.6773628555,203985.827780611,613857.323114275,59185.0541669082,191657.506938312
720,8761850.68821909,689357.676826627,1109915.07258203,10299094.8857666,663353.763283078,1092002.19894385,2000538.66779578,147132.632259665,616583.303314797,9212253.69767106,777426.669191578,1110774.97053218,6260088.18445697,344872.675384989,788493.863213135,9543223.57328316,527879.013943037,1238300.20660853,9004294.88343402,253871.93046039,867638.838698331,7617030.13426846,481851.569621581,872106.752267614
714,1164861.26611123,90710.5623459152,519807.181405503,1418316.9459998,85338.3127137208,564059.839674382,403839.643184846,33507.8951506529,255266.003615539,927428.176901687,71735.4014433453,422789.636022985,1093721.04155149,73787.2833645395,591655.139525657,1127443.72042408,80432.6435422113,622924.203135576,1276588.45987609,51883.8183983009,546226.102180034,1192064.53449338,105219.535836066,579771.641925257
686,87341.2129345844,5088.8619219424,37693.7277764528,70767.8616674012,4195.6689397856,31439.6352835292,91435.3181662521,5481.1265099554,31972.4664448039,57111.8583771168,4516.6533262623,12049.1117667066,145246.812022894,14598.3881804684,233255.628079749,113157.036549558,13239.6685236301,240067.093692427,43285.1434767714,5249.7321188249,139371.946886508,169553.28933481,13583.0132535451,124326.846109439
688,2645198.66468541,171512.752560749,487443.87006643,3619875.02463059,207827.946206422,563616.395821448,3447144.26669989,226167.993766074,489322.602336091,2464081.00433202,171395.24335991,438634.324605546,2559875.47877659,370787.899231253,1850823.56833243,2846313.25606726,411386.474681523,2023073.31367501,2551475.69419386,184941.554949828,1312916.61375305,3921904.2394716,678948.958447256,2492853.98117805
738,1230743.06059153,111731.794654452,266957.15956407,1769425.07000549,133251.493612624,286397.122637287,1363485.47863176,116159.020554064,247818.559776967,1322586.69568863,133583.9430735,278733.622374819,1483650.15924846,63756.0504211928,246539.151010137,1303794.19889723,61107.6497610666,285785.790798384,1477682.75245422,35836.7238300495,295231.93431288,1601497.81981524,82951.2653494467,303930.074637734
712,261565.546491789,23271.5407284266,78602.6410402626,342802.801938604,26139.5307360088,96710.916216779,264214.759087306,22112.6343403769,70212.299016174,290164.414992018,27034.9639156837,79222.4807029034,308367.406293316,14993.0980512254,91157.1083689805,493229.249449658,29386.9810096994,149162.697681145,231580.661952199,9555.3813405205,84603.5794319607,286915.470888532,18557.523351111,98450.5090344367
690,1033005.97429783,123142.198638342,345747.144654164,1217006.50444412,133199.793741398,458588.238798446,893025.57188801,99115.8701197482,320569.483464919,1064787.02497806,116619.73997331,315938.837259915,860852.185440609,52974.4241182965,400143.081110839,878532.194863773,53655.9414162786,414505.480180813,1060851.02306226,44221.4679914274,373839.290520487,594303.296774993,50275.8459628858,263822.121140767
723,3078986.60155452,282806.643760154,573389.0072843,3255834.50539479,245898.799984213,657734.206574349,2419855.0868201,224918.600367656,389702.628912957,2761789.93802372,281185.036905945,489381.091464104,3067500.27389324,197373.212178793,594944.856448606,3939184.62724664,272456.540917679,841151.43352147,2458483.6798814,93432.0958433856,477932.405347213,3114351.30304057,217042.11346346,463998.225648832
701,130458.154440939,11042.7374454468,55542.2628405442,212656.649323558,17501.2284266355,55134.1547436057,180445.690787856,14397.2860274079,50467.2791671589,190098.495480588,17495.4227544789,38150.8452117868,179328.103577775,12365.3695767101,55638.1636072611,160207.623587128,10414.4889858582,45707.5567031946,201887.463204522,9986.0587079762,33899.4151172367,132711.899714802,9365.1100530303,37344.9278912999
685,831065.326216899,66041.5630426118,232966.864403034,1009979.67847785,80137.4661324179,240083.716865136,601282.85566851,40055.5286092448,194505.186709698,807779.07621167,68441.4775023783,164993.519983177,671596.327059091,36382.7774235152,134033.818285459,651602.319193529,35085.3436259058,109040.051951435,1154409.52370146,38029.2998973857,98134.9538182651,560233.988362894,30714.7682123731,113739.935352341
786,46406049.8533152,4051104.18233834,1851800.66948505,37260462.6587037,3385611.60395634,1989710.49762492,47963246.8300785,3729113.67482337,1805923.80375231,37605623.7687161,3419326.34394905,1518077.85062367,40523865.7742118,640857.811593487,1035424.63931631,50262234.7709293,834266.219909109,992266.512515796,36986694.2364703,394526.49867316,815919.391987092,38916682.9086525,658880.29273732,779810.522134715
696,37121.2033336877,3526.3700225495,118712.54075114,32235.9752078031,2996.8733589099,149817.508752164,48749.0864852131,3864.4048659245,84084.9261373787,25581.7606478126,4101.3761176184,108350.33739139,38743.8256950508,1343.4212257002,66671.7625360668,32025.455479708,2456.095960076,64759.9158013281,70594.1710361071,5651.1771579021,71281.1139885422,32404.1748963938,1766.5986860577,43323.3487960266
784,27343348.4404691,1792226.33783109,2169925.84287089,27496665.7765408,1794176.37621735,2556283.23565138,34131477.1432056,2028972.5200386,2337992.5966981,28393731.3725839,1986661.21749289,2242286.05096032,27152859.1710877,2728035.37715338,2413851.25881841,32921726.2519152,3320778.3892098,2915861.09490007,26240412.7830021,1462773.48205761,1794823.80093709,29128511.0314562,2886314.03963436,2138826.49382797
743,1986167.60268748,177332.180282714,552152.788683418,2713178.16347816,602119.786983642,656936.424277553,2363839.54520905,198323.828022947,508750.602336989,2293273.44069607,227731.65223903,561889.055239648,1557158.6003532,79094.5891556475,336576.083130905,2118222.59162921,110740.091051731,308266.37937394,1717034.16003876,44531.5564802018,245674.179203398,2158154.91943371,98737.0412218253,267850.177381138
751,310569.999334975,19120.5299813362,98345.8045513432,413974.138378776,38768.4306133934,103321.146445512,388174.696411887,23301.5171194152,84034.0846065278,331497.689985571,25787.4407324676,74019.2879121233,304092.401130509,32444.5476041819,102558.21317681,357709.956054955,41536.4170554059,132874.360649338,293202.816362845,15533.8379395802,122295.904116277,378216.680873273,44991.6103969582,144203.581805005
733,2069866.46324516,170256.679433143,233410.303296439,2024364.06052528,218932.565580782,248710.396444476,2341024.37259116,189575.957464831,269950.096744183,2089696.21316577,185097.71514843,243697.024838636,2100466.73694898,126308.321560142,372766.663589484,2018979.08617906,126878.813381996,313576.057848205,1957229.2975091,59443.246174594,251878.927720562,2334711.85798129,150995.988578474,318130.671523136
719,114164.403676104,9924.1757778519,37138.1098956445,197535.043514755,16354.2587764082,32685.716304089,122434.673260005,9372.6909883513,31662.6365245386,144690.341552881,16066.2074029742,38916.2279077529,123286.183345267,6326.9308112995,40116.4693301555,84756.4475330333,5947.4017643379,33711.9481047668,271862.877189549,18981.3803774765,38174.7486771907,141949.932787057,7255.685147831,29468.4458068753
736,462862.753880181,38411.7496625168,151958.627497362,827616.103421305,57201.6806999357,194310.570516651,490955.200738443,38347.173242506,158767.710181852,518618.342865973,48386.245503409,137058.298611765,762263.925260982,48587.0848502772,492763.052755441,636284.872640992,41700.1348122165,414585.85817524,562922.607986739,19658.6746381681,319725.667242167,677506.855533635,49762.2800764995,341346.927160868
734,349535.235207381,24369.4668128125,72978.5442362059,453362.454757075,108937.540096691,102631.52402012,366926.596186236,26064.2730266649,91347.9906511905,379025.656939319,32745.774772011,108279.972808759,394889.165397715,26927.4642383033,69337.2955661148,339852.074781188,32092.7826448898,92727.4907873931,315925.831531626,12193.1154035014,53375.3477826621,547615.02238262,48490.8947103642,116105.859008212
729,230759.643602078,20272.7371748022,125037.759515261,231981.841181454,28797.2944401106,128432.277247179,222909.896174365,20667.1580216145,104991.061743999,224780.195897467,20291.556701328,80777.4765137869,239737.673499601,19122.6334088024,145390.842296553,226225.95527947,16464.0981437199,139676.08483025,253551.012526382,12002.2375918235,79808.9643525602,257508.435975817,19669.3133876853,103781.297991948
740,5200668.25785827,457961.256055539,647267.088290686,5676258.28670048,441089.790990281,739554.054429794,5627399.352326,470423.629919534,704703.075251887,3659151.73625085,359135.36904068,536808.210016643,3819849.75265392,214401.921800512,467603.078187731,4584274.6317869,244177.23084692,459930.953658429,4348705.00859443,128579.718902176,370716.970827268,7594304.94919649,479169.936213841,648041.793469861
741,842999.227097056,56540.2944913388,233512.898903579,966779.922635275,140243.744156904,282681.497346639,857419.918080046,57802.6399717475,201519.907381374,559800.485881237,49745.2480372217,152123.78499529,696417.023372804,77489.2161661559,397431.475503128,724853.21483992,81223.2450850093,366120.467633582,690006.310613264,49187.4160835103,266129.189714202,622824.646901735,70162.676214959,280709.422380509
732,228689.573569116,19477.8415087444,43134.8123739993,246808.654091971,33467.4640233776,35200.5544192902,347888.346080801,29047.3493282381,49719.1509888141,244999.83865411,22396.6926755938,32729.5654486025,214262.187512828,17390.7948290738,53292.7249338654,221547.217986154,18332.8109011407,63107.3772846165,326690.706646519,16756.4752367634,50123.1825046413,196335.477793221,18104.6956383607,52015.9505156824
737,913642.788117961,87184.6648250113,206650.316012227,1286813.20081187,106552.588010495,234609.716507991,1209367.58476815,109882.947293014,210462.320299101,1166194.01647881,121683.543963949,225857.168130033,1016900.92152248,41961.0742820378,163613.402751853,714161.22794095,28096.9399896337,124747.209329216,889707.924769391,19535.4673138407,142651.404844908,1244989.45637486,58761.2740242172,172214.823854916
728,5407612.80304063,457092.915616767,531136.304023344,4059755.77914375,306682.912969784,438197.55761801,5789542.72127014,454521.822097917,509109.876656939,3183128.83727326,282425.40846372,349065.357759509,3082298.51713721,177363.797541786,422546.935097892,5579924.48759047,306993.136226188,525645.422274014,4050902.07264115,116459.966614497,384001.638164867,4616688.43053107,266829.929514487,366528.009953381
744,1516581.87276617,102149.725038908,136298.664239531,2249239.45650486,137437.810521754,134044.791066853,2741769.39127315,194539.756981827,205700.802571021,1220373.15105196,95465.6402861242,83174.8017958118,1428362.67428681,126693.597021551,180998.872373558,1874398.27904331,169170.882691597,192730.63112207,1519867.0482902,71168.1626485124,208951.65174578,2267691.55487368,218433.163730413,171699.854643489
731,10624325.2028034,960756.485733082,627123.00248913,11377523.3331925,845199.718667129,684138.732964192,12526142.3086551,968868.630440107,787038.246584792,11014024.7568348,1037522.24497527,686722.519321498,6991480.8369836,275590.25334206,391481.925582747,11368397.6571602,457161.181172593,635358.357151456,8731658.00552185,179319.040268379,366248.621078786,14690517.8068431,643292.733016249,712638.009839059
746,833591.626286461,57131.7911801984,160909.418779945,795118.791938222,45520.5565809303,165259.160254129,888563.025297121,63505.1699299881,150408.932259511,928407.260917564,76051.6981460505,138496.690595803,868363.591212073,96058.4968288023,173021.453362238,1088662.51326654,126172.670023821,197253.193990255,523941.346617896,34524.5335124674,112877.383937667,852873.439242935,110432.548106486,131291.888051768
764,2894715.63824814,261860.287280538,696705.261600084,2396723.47861906,215078.100432966,696900.599712812,2579019.13102282,215610.424841873,669382.842264352,2107004.82435154,210659.581597985,631922.731822996,2036857.85454951,93541.1661643834,705947.230059524,2287515.36426131,97548.80888055,608690.153468897,2435016.97415665,61231.797268899,452496.974661268,2075420.675326,93803.8947513315,487374.112193989
768,3160629.56810662,245749.605907653,617697.396392249,3747203.31704773,475449.620762851,881116.020780413,2929062.22260731,211511.340635477,592475.55028031,3184133.70244382,256344.991215639,669117.333338378,3366706.23086909,362187.900872036,1093990.55168834,3801696.08069379,392254.480091453,1173066.64084356,2930776.09387712,159242.978241748,818438.70467628,3072917.53367866,324624.888872235,799985.007722775
747,3038237.28802104,272660.374979189,733988.390639723,2474868.62276508,186185.813301058,578171.550555659,2992080.6374927,252757.240661225,633638.446694557,2149015.39309355,201784.384082372,538754.120946364,2603165.98378381,69974.1057983417,496902.488830349,3250260.7905427,89138.9569601618,506625.137033834,2669622.52867788,45535.964190613,373977.492490042,3915644.20721402,130961.886667709,645117.363835983
825,30317681.226961,2623616.18401249,2141835.90374286,30131556.3115613,2290489.49157782,2110246.73529862,26936096.2942446,2301891.25599728,1992476.03240305,23842382.4174789,2382971.17847841,1915787.29751976,31621787.0690876,1755615.33415009,1647072.70800761,24165007.990232,1428692.38401586,1534717.38255376,22978185.3777846,711859.255483884,1317786.72052156,24850575.540718,1523365.76899176,1233937.71934699
739,471434.331753267,40806.4670698704,62647.7493248429,620328.678676298,45748.1272548896,71520.4351285513,505932.124392218,40599.9006109672,67700.1503161457,675293.67391942,65719.9845190216,86077.1033906063,363996.181803044,13635.7372702795,50213.8605134413,982568.06546314,36779.1628089002,123416.155315423,557897.069760545,12429.7109915903,61487.4564461117,621589.727286032,28652.1570834326,71390.789995509
745,14803791.1714674,1353099.29229185,424133.081533789,15291188.9134239,1194088.32947133,431645.838986391,18994219.8995545,1437810.19937921,471434.946054273,14113565.8961924,1367777.72664693,408053.145272247,13165376.1289293,588502.450198248,235796.883654064,18626026.6364292,771958.677635936,298159.328858054,13198396.0385008,314722.301038613,201343.784529669,17982206.5150432,812887.720661947,264229.432227418
755,433177.728668212,36997.6245135864,156975.352134838,672061.002425159,48192.4309541864,205990.914738986,392689.31464916,32791.444071191,153678.556767889,309589.671233241,31537.3395102887,154555.61344515,652728.596564095,63486.2469993415,586162.004306983,445619.049211222,49753.2300622453,464938.372460348,487359.293342962,31589.0583812341,449930.45660576,523705.781135991,57401.1883433056,461518.89077127
753,242081.144025406,22637.8245402518,52013.5233944251,252011.710042816,20029.878477642,67527.6771338933,323857.746909189,27046.9712505096,53546.1725528337,219294.593625985,22716.4313695662,48564.0326468853,315759.399771745,17719.6381847819,87367.4534355343,265570.573253697,17035.9987157337,70497.51302806,216456.381513531,7069.5853702037,71493.6492005463,245873.601720413,16695.4076182038,55405.0504165983
761,311942.648954062,28051.7163456773,139678.933298248,344426.503232665,30089.6236226768,202353.156871862,371867.02003891,30321.3074568638,195106.248873404,204533.220295607,21974.4210781681,127691.475300816,406844.451884413,22185.4129819341,123105.279432581,290699.482858222,22415.2213154571,138219.729937055,350779.490322135,10162.8083642351,96226.4380652906,363859.310349572,18087.2359889383,101582.898789477
750,1457316.10634007,106471.45279794,109469.802477088,1141647.8121174,89875.2742505443,97890.0033822115,1649702.6210548,117835.389145099,113733.376513526,1180383.06148734,95915.3389124393,107740.963757767,1292456.51981549,74925.2134317331,116790.085396324,1604245.14478226,95636.0553980843,147230.256319699,1128013.60476707,33807.0170981499,97222.9899498191,1585352.87603091,98020.0793153029,101224.269412534
773,1359767.5802666,113058.547862497,400022.9204243,1827977.4480094,129181.507944901,436634.100295055,879277.467146548,66416.6164910365,261834.922466571,1120348.85769442,99301.622523796,265413.379852174,1029456.37816392,55644.4762879017,387753.708413323,1305614.86939271,89342.3873474414,296517.668822522,1515717.67470901,41873.3223001598,324270.635159145,1309765.70935191,78125.0628377722,304716.884618536
778,5113494.09301017,357987.673722179,918423.507508972,5057756.64084162,343876.605967659,965381.291456303,5388646.16432781,351052.02919159,902736.009534225,5375155.21608618,357379.871663533,857933.199459471,3175482.93994976,314760.242946288,1361946.33052113,5951817.96739564,704901.167602504,2367772.22694665,5296213.97940797,389594.655755829,2040187.11471204,5341592.84715157,673110.895421546,1786196.99774334
776,1036461.09757788,91217.6513530867,237722.577576586,1119217.36280482,82763.3107473225,230651.02028673,1026799.84373706,94292.2571350241,252549.737395018,698472.68370056,71328.2994701272,202411.191846115,1239089.18595687,75816.5798328499,296074.93962467,1173823.09588249,80826.5858335465,243624.565303912,1176663.83295545,41114.1524664558,270239.831432444,1954303.06720906,149962.413199275,502892.471158721
758,971285.295598916,87518.5937029038,111331.726326771,946211.58491106,75395.2988985845,172841.176323951,1116109.14525876,79588.7065921403,112362.841009274,1128042.77362334,107560.019051542,106721.659707135,1084860.47866427,60297.9757113857,133372.005933585,1104693.25480272,77862.1809491526,146741.411026441,786258.972950611,24754.4432614526,120857.133162334,1143955.45738831,74602.2548205498,104465.514135164
801,3853282.45151838,327746.677411536,509254.509100591,3144047.92325151,239193.639278454,514204.400099811,3067634.61517059,253645.127342576,499927.875625184,2832648.34728639,268423.678563035,457647.179115296,3296146.18142302,189515.827841085,405652.020837544,3783374.0012124,249366.849524362,505368.307386549,3440519.00564268,140918.966516627,499370.870554941,4440938.43219215,306888.994446832,389983.306717687
